City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
349,Kysyl-Syr,RU,63.8986,122.7617,34.45,99,100,5.91,overcast clouds
350,Nathdwara,IN,24.9333,73.8167,69.8,46,20,1.9,haze
351,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,75.69,97,100,2.95,overcast clouds
352,Binga,ZW,-17.6203,27.3414,66.67,78,70,2.68,light rain
353,Chumikan,RU,54.7183,135.315,40.93,70,87,9.37,overcast clouds
354,Tuatapere,NZ,-46.1333,167.6833,48.0,78,100,18.01,overcast clouds
355,Suoyarvi,RU,62.0833,32.35,37.24,89,86,11.56,light rain
356,Nowa Deba,PL,50.4297,21.7508,30.99,80,0,5.75,clear sky
357,Tual,ID,-5.6667,132.75,83.17,69,77,8.03,broken clouds
358,Shumskiy,RU,54.8318,99.1328,38.91,72,100,12.21,overcast clouds
359,Voh,NC,-20.9667,164.7,78.31,65,75,10.74,broken clouds
360,Lufilufi,WS,-13.8745,-171.5986,87.8,79,40,6.91,scattered clouds
361,Yulara,AU,-25.2406,130.9889,73.4,25,0,18.41,clear sky
362,Gat,IL,31.61,34.7642,68.0,100,14,1.99,few clouds
363,Rakiv Lis,UA,51.6217,24.9243,29.21,85,10,5.35,clear sky
364,Hailar,CN,49.2,119.7,53.26,63,100,20.45,overcast clouds
365,Lasa,IT,46.6166,10.7002,48.0,81,0,5.75,clear sky
366,Arman,RU,59.7,150.1667,25.12,58,10,2.33,clear sky
367,Abadan,IR,30.3392,48.3043,75.2,83,1,4.61,mist
368,Victoria,HK,22.2855,114.1577,75.0,79,100,7.0,overcast clouds
369,San Quintin,MX,30.4833,-115.95,59.45,73,51,10.42,broken clouds
370,Visnes,NO,59.3556,5.2242,41.0,70,40,4.61,scattered clouds
371,Terenos,BR,-20.4422,-54.8603,69.8,83,75,6.91,broken clouds
372,Palm Bay,US,28.0345,-80.5887,75.0,78,1,5.75,clear sky
373,Iberia,US,29.9502,-91.7507,69.01,82,1,5.75,clear sky
374,Bubaque,GW,11.2833,-15.8333,77.54,68,40,14.61,scattered clouds
375,Altay,CN,47.8667,88.1167,38.08,28,53,2.24,broken clouds
376,Lodja,CD,-3.4833,23.4333,68.11,99,100,1.03,light rain
377,Chinchani,IN,19.8667,72.7,82.45,77,8,2.82,clear sky
378,Matata,NZ,-37.8833,176.75,66.99,51,13,7.0,few clouds
379,Brae,GB,60.3964,-1.353,42.8,93,100,6.91,overcast clouds
380,Ivanteyevka,RU,55.9711,37.9208,35.6,75,0,13.42,clear sky
381,Santiago,CL,-33.4569,-70.6483,60.01,63,0,1.83,clear sky
382,Ambilobe,MG,-13.2,49.05,70.29,87,82,3.36,broken clouds
383,Maceio,BR,-9.6658,-35.7353,73.4,94,0,2.3,clear sky
384,Presidente Franco,PY,-25.5333,-54.6167,64.4,94,20,2.3,few clouds
385,Victoria Point,AU,-27.5833,153.3,75.0,60,21,5.99,few clouds
386,Matara,LK,5.9485,80.5353,78.8,85,100,2.42,overcast clouds
387,Alcantara,BR,-2.4089,-44.4147,77.0,100,0,4.61,clear sky
388,Anloga,GH,5.7947,0.8973,82.4,89,40,2.3,light rain
389,Erenhot,CN,43.6475,111.9767,46.83,13,37,34.4,scattered clouds
390,Mahebourg,MU,-20.4081,57.7,77.0,88,75,14.97,light rain
391,Kloulklubed,PW,7.0419,134.2556,86.0,74,75,13.8,broken clouds
392,Vila Velha,BR,-20.3297,-40.2925,77.0,88,0,9.22,clear sky
393,Halvad,IN,23.0167,71.1833,84.4,48,0,10.31,clear sky
394,Port Lincoln,AU,-34.7333,135.8667,65.61,64,1,8.05,clear sky
395,Ciocanesti,RO,44.6,25.85,48.0,76,0,3.44,clear sky
396,Taoudenni,ML,22.6783,-3.9836,86.88,15,9,7.18,clear sky
397,Jamame,SO,0.0722,42.7506,80.53,78,44,7.02,scattered clouds
398,Lagunas,PE,-5.2269,-75.6753,79.27,79,100,1.01,overcast clouds
399,Dingle,PH,10.9995,122.6711,87.69,56,82,4.63,light rain
400,Coquimbo,CL,-29.9533,-71.3436,53.6,94,0,3.44,clear sky
401,Huarmey,PE,-10.0681,-78.1522,67.48,85,6,8.84,clear sky
402,Manta,EC,-0.95,-80.7333,77.0,78,0,6.91,clear sky
403,Lavrentiya,RU,65.5833,-171.0,32.99,94,95,0.96,overcast clouds
404,Gizo,SB,-8.103,156.8419,84.74,67,20,3.06,few clouds
405,Stromness,GB,58.965,-3.296,42.8,93,75,5.75,light rain
406,Tilichiki,RU,60.4667,166.1,31.59,95,100,6.22,overcast clouds
407,Iracoubo,GF,5.4802,-53.2011,77.27,90,100,9.28,overcast clouds
408,Kajaani,FI,64.2273,27.7285,35.6,87,90,10.36,overcast clouds
409,Kilinochchi,LK,9.3961,80.3982,80.67,69,69,5.35,broken clouds
410,Ancud,CL,-41.8697,-73.8203,53.01,93,75,3.44,broken clouds
411,Puerto Madryn,AR,-42.7692,-65.0385,60.44,52,12,21.03,few clouds
412,Bathsheba,BB,13.2167,-59.5167,78.8,61,20,13.8,few clouds
413,Kambove,CD,-10.8764,26.5969,58.37,89,81,3.91,broken clouds
414,Ivdel,RU,60.6911,60.4206,38.66,81,23,7.96,few clouds
415,Myaundzha,RU,63.0494,147.1858,11.03,74,27,3.49,scattered clouds
416,Sorland,NO,67.667,12.6934,37.71,61,100,10.02,overcast clouds
417,Doembang Nangbuat,TH,14.8333,100.1,88.0,57,100,6.17,overcast clouds
418,Vilhena,BR,-12.7406,-60.1458,68.07,99,100,3.65,overcast clouds
419,Plettenberg Bay,ZA,-34.0527,23.3716,64.33,70,100,2.33,overcast clouds
420,Mantua,IT,45.1667,10.7833,55.99,68,100,5.99,overcast clouds
421,Baykit,RU,61.67,96.37,32.7,69,33,5.14,scattered clouds
422,Concepcion Del Oro,MX,24.6333,-101.4167,70.86,28,63,12.55,broken clouds
423,Sampit,ID,-2.5333,112.95,87.82,62,40,2.42,scattered clouds
424,Kirakira,SB,-10.4544,161.9205,84.25,75,66,1.19,broken clouds
425,Kontagora,NG,10.3999,5.4695,76.1,74,89,6.08,overcast clouds
426,Svetlogorsk,BY,52.6333,29.7333,29.53,86,27,5.44,scattered clouds
427,Aripuana,BR,-9.1667,-60.6333,72.52,98,99,3.62,moderate rain
428,Launceston,AU,-41.45,147.1667,66.99,45,19,10.36,light rain
429,Kununurra,AU,-15.7667,128.7333,89.6,33,99,12.66,overcast clouds
430,Liberty,US,31.8335,-81.5004,64.0,88,1,1.95,clear sky
431,Aksu,CN,41.1231,80.2644,58.48,24,21,7.76,few clouds
432,Tungor,RU,53.3808,142.9564,32.54,44,0,1.05,clear sky
433,Luis Correia,BR,-2.8792,-41.6669,77.43,87,46,7.99,scattered clouds
434,Egvekinot,RU,66.3167,-179.1667,28.92,88,11,1.03,few clouds
435,Faya,SA,18.3851,42.4509,60.8,59,40,7.34,scattered clouds
436,Shimoda,JP,34.6667,138.95,57.2,38,20,17.27,few clouds
437,Sokoto,NG,13.0609,5.239,87.89,41,100,9.73,overcast clouds
438,Kawalu,ID,-7.3817,108.2082,81.39,69,34,2.19,scattered clouds
439,Zhezkazgan,KZ,47.8043,67.7144,54.41,53,44,1.54,scattered clouds
440,Pecos,US,31.4229,-103.4932,84.99,5,1,10.36,clear sky
441,Sola,VU,-13.8833,167.55,87.8,74,40,5.75,scattered clouds
442,Lompoc,US,34.6391,-120.4579,53.6,82,100,8.05,overcast clouds
443,Port Hedland,AU,-20.3167,118.5667,89.6,14,0,17.27,clear sky
444,Whitianga,NZ,-36.8333,175.7,68.0,63,38,8.99,scattered clouds
445,Bayan,CN,46.0833,127.4,57.56,23,100,7.11,overcast clouds
446,Bansko,BG,41.8383,23.4885,40.5,84,1,3.33,clear sky
447,Roma,US,43.2128,-75.4557,41.0,60,90,20.71,overcast clouds
448,Hohhot,CN,40.8106,111.6522,53.6,71,20,13.42,mist
449,Tommot,RU,58.9564,126.2925,38.88,90,100,7.27,overcast clouds
450,Iquique,CL,-20.2208,-70.1431,64.4,63,0,3.44,clear sky
451,Trairi,BR,-3.2778,-39.2689,76.41,85,28,5.41,scattered clouds
452,Kintampo,GH,8.0563,-1.7306,75.42,86,99,4.7,overcast clouds
453,Bodden Town,KY,19.2833,-81.25,80.6,74,0,2.3,clear sky
454,Taga,RO,46.95,24.05,43.0,81,40,12.66,scattered clouds
455,Katherine,AU,-14.4667,132.2667,89.6,51,75,13.8,broken clouds
456,Broken Hill,AU,-31.95,141.4333,68.0,42,0,8.05,clear sky
457,New Amsterdam,GY,6.25,-57.5167,75.42,91,100,5.14,overcast clouds
458,General Roca,AR,-39.0333,-67.5833,57.2,72,0,5.75,clear sky
459,Da Nang,VN,16.0678,108.2208,86.0,79,75,4.61,broken clouds
460,Wanning,CN,18.8003,110.3967,82.04,77,99,8.97,light rain
461,Wasilla,US,61.5814,-149.4394,60.8,27,1,0.27,clear sky
462,Bayshore Gardens,US,27.4253,-82.5904,73.99,83,1,5.75,clear sky
463,Diego De Almagro,CL,-26.3667,-70.05,58.08,66,0,0.63,clear sky
464,Poum,NC,-20.2333,164.0167,77.36,70,63,21.0,broken clouds
465,Burdur,TR,37.7203,30.2908,50.0,71,75,3.44,broken clouds
466,Ketchikan,US,55.3422,-131.6461,59.0,33,1,8.05,clear sky
467,Moron,AR,-34.6534,-58.6198,62.01,96,18,5.12,few clouds
468,Abha,SA,18.2164,42.5053,60.8,59,40,8.97,scattered clouds
469,Vestmannaeyjar,IS,63.4427,-20.2734,44.55,79,1,5.12,clear sky
470,Gondar,ET,12.6,37.4667,62.01,65,80,2.04,light rain
471,Colac,AU,-38.3333,143.5833,57.99,1,98,1.99,overcast clouds
472,Bonavista,CA,48.6499,-53.1147,41.0,70,10,8.05,clear sky
473,Anito,PH,12.4497,125.2886,81.66,66,63,8.12,broken clouds
474,Tomatlan,MX,19.9333,-105.25,73.89,78,100,4.03,overcast clouds
475,Mackay,AU,-21.15,149.2,78.8,61,40,18.41,scattered clouds
476,Teya,RU,60.3778,92.6267,35.17,68,83,5.57,broken clouds
477,Sioux Lookout,CA,50.1001,-91.917,39.2,38,75,2.3,broken clouds
478,Martapura,ID,-3.4167,114.85,84.2,74,20,4.61,few clouds
479,Lazaro Cardenas,MX,17.9583,-102.2,77.54,70,100,5.35,overcast clouds
480,The Pas,CA,53.8251,-101.2541,39.2,45,40,5.75,scattered clouds
481,Mitsamiouli,KM,-11.3847,43.2844,80.58,76,100,3.91,overcast clouds
482,Ust-Omchug,RU,61.15,149.6333,12.42,54,6,2.15,clear sky
483,Basco,PH,20.4487,121.9702,76.14,66,74,18.84,broken clouds
484,Bremerton,US,47.5673,-122.6326,55.4,58,1,11.5,clear sky
485,Shu,KZ,43.5983,73.7614,53.76,62,100,6.17,overcast clouds
486,Kamienna Gora,PL,50.7831,16.0304,27.0,80,41,1.72,scattered clouds
487,Standerton,ZA,-26.9337,29.2415,45.0,94,0,1.45,clear sky
488,Tailai,CN,46.3833,123.4,65.21,16,86,19.06,overcast clouds
489,Priyutnoye,RU,46.1011,43.5072,45.91,93,100,13.02,light rain
490,Mnogovershinnyy,RU,53.9353,139.9242,31.86,71,51,5.61,broken clouds
491,Pierre,US,44.3683,-100.351,57.99,58,90,11.5,overcast clouds
492,Zhuhai,CN,22.2769,113.5678,77.0,78,40,17.27,scattered clouds
493,Xinyu,CN,27.8043,114.9334,62.62,90,100,2.24,overcast clouds
494,Atraulia,IN,26.3333,82.95,86.7,13,9,6.78,clear sky
495,Jinxiang,CN,27.4327,120.6062,66.51,72,43,8.28,scattered clouds
496,Capitao Poco,BR,-1.7464,-47.0594,73.08,97,91,4.23,light rain
497,Port-Gentil,GA,-0.7193,8.7815,82.2,78,31,6.71,scattered clouds
498,San Carlos,VE,9.6612,-68.5827,82.02,64,67,4.97,broken clouds
499,Vestmanna,FO,62.1564,-7.1664,42.8,100,100,17.27,overcast clouds
500,Palmas Bellas,PA,9.2319,-80.0867,80.6,89,20,6.91,few clouds
501,Palauig,PH,15.435,119.9045,83.16,60,47,6.62,scattered clouds
502,Surt,LY,31.2089,16.5887,60.17,87,0,8.66,clear sky
503,Benavente,ES,42.0025,-5.6783,53.01,100,90,5.75,overcast clouds
504,Salta,AR,-24.7859,-65.4117,57.2,88,90,2.3,overcast clouds
505,Necochea,AR,-38.5473,-58.7368,54.0,89,56,5.37,broken clouds
506,Marion,US,39.7684,-86.1555,50.0,49,20,3.44,few clouds
507,Katangli,RU,51.7102,143.2326,32.04,54,24,5.86,few clouds
508,Mocuba,MZ,-16.8392,36.9856,68.11,98,24,2.64,few clouds
509,Mersing,MY,2.4312,103.8405,86.0,84,40,4.61,scattered clouds
510,Verkhnyaya Inta,RU,65.9811,60.3094,40.03,82,100,15.99,overcast clouds
511,Dunda,TZ,-8.1167,34.25,62.24,96,28,1.92,scattered clouds
512,Gold Coast,AU,-28.0,153.4333,77.0,56,75,8.05,broken clouds
513,Iskateley,RU,67.6803,53.1512,37.22,93,100,6.2,overcast clouds
514,Pervomayskoye,RU,43.919,46.7102,50.29,89,100,7.18,overcast clouds
515,Farafangana,MG,-22.8167,47.8333,71.53,88,96,1.28,overcast clouds
516,Kishtwar,IN,33.3167,75.7667,58.37,37,0,3.47,clear sky
517,Semiletka,RU,55.3603,54.6153,36.97,71,0,16.35,clear sky
518,Balakovo,RU,52.0278,47.8007,38.14,70,60,7.11,broken clouds
519,Santa Marta,CO,11.2408,-74.199,84.99,70,75,4.61,broken clouds
520,Hoquiam,US,46.9809,-123.8893,52.0,76,75,9.22,broken clouds
521,Providencia,MX,28.7167,-111.5833,75.99,53,100,5.01,overcast clouds
522,Natal,BR,-5.795,-35.2094,80.6,78,20,6.91,few clouds
523,Harper,LR,4.375,-7.7169,76.24,87,100,5.03,overcast clouds
524,Pietarsaari,FI,63.65,22.6833,33.8,80,90,17.27,light rain and snow
525,Sringeri,IN,13.4167,75.25,78.8,83,75,4.61,broken clouds
526,Namibe,AO,-15.1961,12.1522,75.52,69,0,10.96,clear sky
527,Alfafar,ES,39.4167,-0.3833,57.99,94,40,6.91,light rain
528,Northam,GB,51.0333,-4.2167,44.01,81,48,13.0,scattered clouds
529,Zhangzhou,CN,24.5133,117.6556,77.0,53,40,11.18,scattered clouds
530,Jerusalem,IL,31.769,35.2163,71.6,68,0,18.41,clear sky
531,Mbandaka,CD,0.0487,18.2603,71.19,94,89,2.71,light rain
532,Tyrma,RU,50.0833,132.1667,53.67,25,87,5.46,overcast clouds
533,Hirara,JP,24.8,125.2833,78.8,61,20,12.66,few clouds
534,Ghanzi,BW,-21.5667,21.7833,61.25,29,2,6.11,clear sky
535,Ust-Donetskiy,RU,47.6419,40.8718,43.27,61,100,5.88,light rain
536,Menomonie,US,44.8755,-91.9193,41.0,60,90,5.75,light rain
537,At-Bashi,KG,41.1702,75.8106,46.13,44,8,0.36,clear sky
538,Yatou,CN,37.15,122.3833,60.6,55,97,10.13,overcast clouds
539,Hvide Sande,DK,56.0045,8.1294,30.2,86,40,3.44,scattered clouds
540,Suntar,RU,62.1444,117.6319,34.39,98,100,4.54,light snow
541,Odda,NO,60.0691,6.5457,39.0,77,9,5.53,clear sky
542,Shitanjing,CN,39.2342,106.3439,43.16,22,28,25.97,scattered clouds
543,Orsta,NO,62.2029,6.1272,35.6,80,25,11.5,scattered clouds
544,Saint Anthony,US,45.0205,-93.218,43.0,52,90,9.22,overcast clouds
545,Kolobrzeg,PL,54.1757,15.5834,39.99,63,22,8.86,few clouds
546,Lata,PT,40.1629,-8.3327,57.2,88,20,5.75,few clouds
547,Kantilo,IN,20.35,85.1833,84.2,79,0,11.5,haze
548,Okhotsk,RU,59.3833,143.3,26.29,58,3,5.7,clear sky
549,Hambantota,LK,6.1241,81.1185,80.6,100,20,2.3,few clouds
550,Quelimane,MZ,-17.8786,36.8883,73.4,88,0,3.8,clear sky
551,Kibala,TD,9.1104,18.3463,75.2,78,0,6.38,clear sky
552,Kavaratti,IN,10.5669,72.642,83.84,74,24,7.25,few clouds
553,Palmer,US,42.1584,-72.3287,48.0,93,20,6.91,few clouds
554,Huilong,CN,31.8111,121.655,72.0,53,10,11.36,clear sky
555,Rawson,AR,-43.3002,-65.1023,60.62,50,46,20.11,scattered clouds
556,Saint-Francois,FR,46.4154,3.9054,54.0,62,0,5.75,clear sky
557,Nalut,LY,30.3333,10.85,67.77,27,64,16.33,broken clouds
558,Ilula,TZ,-7.6766,36.0366,64.4,88,75,2.71,light rain
559,La Maddalena,IT,41.2142,9.4083,57.2,67,0,14.97,clear sky
560,Almas,RO,46.2833,22.2333,42.08,97,80,3.49,broken clouds
561,Narrabri,AU,-30.3167,149.7833,75.0,35,0,4.61,clear sky
562,Chowchilla,US,37.123,-120.2602,59.0,72,90,3.31,light rain
563,Waw,SS,7.7029,27.9953,73.78,78,100,6.35,overcast clouds
564,Oil City,US,41.4339,-79.7064,37.99,75,1,5.75,clear sky
565,Ridgecrest,US,35.6225,-117.6709,60.8,39,1,24.16,clear sky
566,Hastings,GB,50.8552,0.5729,41.0,87,75,19.57,broken clouds
567,Fairlie,GB,55.756,-4.8556,41.0,93,96,4.61,overcast clouds
568,Nueva Loja,EC,0.0847,-76.8828,72.12,98,88,2.48,overcast clouds
569,Deputatskiy,RU,69.3,139.9,26.71,83,69,4.52,broken clouds
570,Beyneu,KZ,45.3167,55.2,64.54,31,14,19.73,few clouds
571,Sishui,CN,35.6489,117.2758,53.85,93,100,1.43,light rain
572,Bahia Honda,CU,22.9036,-83.1592,77.05,81,18,2.35,few clouds
573,Rivadavia,AR,-33.1905,-68.4608,62.6,59,0,3.44,clear sky
574,Diamantino,BR,-14.4086,-56.4461,70.59,97,100,6.73,overcast clouds
575,Grindavik,IS,63.8424,-22.4338,37.4,93,0,10.36,clear sky
576,Nalagarh,IN,31.05,76.7167,76.6,25,0,4.94,clear sky
577,Ulaanbaatar,MN,47.9077,106.8832,28.4,80,75,22.37,snow
578,Yenagoa,NG,4.9247,6.2642,78.33,88,93,3.56,overcast clouds
579,Zhicheng,CN,30.2956,111.5047,64.0,74,98,5.08,overcast clouds
580,Nishihara,JP,26.1842,127.7558,77.0,60,20,9.22,few clouds
581,Olafsvik,IS,64.8945,-23.7142,39.13,88,7,13.42,clear sky
582,Garowe,SO,8.4054,48.4845,76.35,80,77,8.7,broken clouds
583,Chulym,RU,55.0997,80.9572,45.1,56,100,9.06,overcast clouds
584,La Ronge,CA,55.1001,-105.2842,35.6,44,100,2.3,overcast clouds
585,Porto Novo,BJ,6.4965,2.6036,82.4,83,40,9.22,scattered clouds
586,Bongandanga,CD,1.5,21.05,69.64,98,100,3.11,light rain
587,Nexo,DK,55.0607,15.1306,35.6,64,16,4.61,few clouds
588,Canmore,CA,51.0834,-115.3521,33.8,69,100,4.61,overcast clouds
589,Winona,US,43.9666,-91.7668,45.0,61,90,9.22,overcast clouds
590,Port Macquarie,AU,-31.4333,152.9167,73.0,54,1,4.0,clear sky
591,Rincon,US,32.296,-81.2354,66.2,72,40,2.75,scattered clouds
592,Kodinsk,RU,58.6881,99.1844,36.45,94,100,7.67,light snow
593,Marsh Harbour,BS,26.5412,-77.0636,77.94,76,0,10.65,clear sky
594,Maua,BR,-23.6678,-46.4614,69.01,77,0,1.14,clear sky
595,Seoul,KR,37.5683,126.9778,64.4,63,75,11.5,broken clouds
596,Limbe,CM,4.0242,9.2149,77.0,100,75,3.44,light rain
597,Xining,CN,36.6167,101.7667,42.62,62,73,6.11,broken clouds
598,Marienburg,PL,54.0359,19.0266,30.99,83,85,5.28,overcast clouds
599,Mahibadhoo,MV,3.7833,72.9667,83.1,73,24,5.88,few clouds
600,Fairfield,US,41.2668,-73.3162,53.6,76,75,11.18,broken clouds
601,Esparta,HN,15.7437,-87.1766,76.96,87,88,2.68,overcast clouds
602,Kailua,US,21.4022,-157.7394,80.6,69,90,10.36,overcast clouds
603,Sri Aman,MY,1.2376,111.4621,86.0,74,20,2.3,few clouds
604,Aksay,RU,47.26,39.87,46.4,66,20,11.18,moderate rain
605,Camacha,PT,33.0833,-16.3333,62.6,82,40,17.27,scattered clouds
606,Plouzane,FR,48.3833,-4.6167,46.4,81,0,18.41,clear sky
607,Skibbereen,IE,51.55,-9.2667,44.6,70,20,9.22,few clouds
608,Bundaberg,AU,-24.85,152.35,75.2,46,75,12.66,broken clouds
609,Coihaique,CL,-45.5752,-72.0662,45.57,97,99,5.7,overcast clouds
610,Tazovskiy,RU,67.4667,78.7,19.94,94,100,11.88,overcast clouds
611,Bandraboua,YT,-12.7044,45.1223,75.2,94,0,9.22,clear sky
612,Lukulu,ZM,-14.3707,23.242,63.73,70,65,5.95,broken clouds
613,Syamzha,RU,60.0158,41.0614,39.27,97,100,3.31,light rain
614,Maxixe,MZ,-23.8597,35.3472,67.55,93,0,3.8,clear sky
615,Kyren,RU,51.6828,102.1408,37.2,65,95,1.25,overcast clouds
616,Athabasca,CA,54.7169,-113.2854,46.4,26,100,6.91,overcast clouds
617,Tondela,PT,40.5167,-8.0833,57.0,91,61,2.84,broken clouds
618,Kamenka,RU,51.3223,42.7678,37.99,59,100,6.6,overcast clouds
619,Wichita Falls,US,33.9137,-98.4934,75.0,53,1,18.41,clear sky
620,Houlton,US,46.1262,-67.8403,48.2,66,90,6.91,light rain
621,Belyy Yar,RU,53.6039,91.3903,44.6,45,0,4.47,clear sky
622,Hendek,TR,40.7994,30.7481,46.4,100,75,3.31,light intensity drizzle
623,Carlet,ES,39.2333,-0.5167,57.99,86,100,1.01,moderate rain
624,Ler,SS,8.3018,30.1418,76.05,82,100,2.21,overcast clouds
625,Baie-Comeau,CA,49.2168,-68.1489,42.8,61,90,16.11,overcast clouds
626,Bacolod,PH,10.6667,122.95,84.99,67,81,5.46,broken clouds
627,Sakakah,SA,29.9697,40.2064,75.2,23,0,11.5,clear sky
628,Imbituba,BR,-28.24,-48.6703,69.8,83,75,5.75,broken clouds
629,Ati,TD,13.2154,18.3353,83.41,25,100,9.66,overcast clouds
630,Dzhebariki-Khaya,RU,62.2167,135.8,31.77,87,100,5.59,overcast clouds
631,Sabinas Hidalgo,MX,26.5,-100.1667,80.08,35,52,14.09,broken clouds
632,Taseyevo,RU,57.2169,94.8978,36.77,97,100,7.96,overcast clouds
633,Exeter,GB,50.7236,-3.5275,39.99,83,59,10.56,broken clouds
634,Gorbehaza,HU,47.8333,21.2333,41.0,65,0,9.22,clear sky
635,Mildura,AU,-34.2,142.15,68.0,45,40,1.14,scattered clouds
636,Cap Malheureux,MU,-19.9842,57.6142,75.0,90,100,5.01,moderate rain
637,Atar,MR,20.5169,-13.0499,76.71,21,0,4.09,clear sky
638,Hihya,EG,30.6713,31.588,64.4,72,40,12.66,scattered clouds
639,Pangai,TO,-19.8,-174.35,84.2,70,40,10.36,scattered clouds
640,Kemptville,CA,45.0168,-75.641,37.4,65,90,13.8,overcast clouds
641,Aksarka,RU,66.5606,67.7975,33.69,95,97,11.56,overcast clouds
642,Male,MV,4.1748,73.5089,84.2,79,20,6.91,few clouds
643,Bulandshahr,IN,28.4,77.85,84.22,8,0,5.03,clear sky
644,Bintulu,MY,3.1667,113.0333,87.8,74,40,4.61,scattered clouds
645,Port Moresby,PG,-9.4431,147.1797,87.8,66,75,11.5,haze
646,Carballo,ES,43.213,-8.691,55.99,95,12,1.61,few clouds
647,Coruripe,BR,-10.1256,-36.1756,77.16,85,33,6.08,scattered clouds
648,Soe,ID,-9.8607,124.284,75.51,43,5,5.03,clear sky
649,Mount Gambier,AU,-37.8333,140.7667,59.0,82,90,5.75,overcast clouds
650,Cumberland,US,35.0502,-78.8664,62.6,51,1,9.22,clear sky
651,Ust-Nera,RU,64.5667,143.2,20.89,82,100,5.97,overcast clouds
652,Road Town,VG,18.4167,-64.6167,80.6,78,40,10.36,scattered clouds
653,Kitami,JP,43.8031,143.8908,39.99,38,20,11.5,few clouds
654,Nome,US,64.5011,-165.4064,44.6,65,75,4.61,broken clouds
655,Jiangyou,CN,31.7667,104.7167,63.73,73,100,2.64,overcast clouds
656,Jiuquan,CN,39.7432,98.5174,45.66,13,0,5.46,clear sky
657,Henties Bay,NA,-22.116,14.2845,61.0,93,5,1.01,clear sky
658,Thiruvananthapuram,IN,8.4833,76.9167,84.2,79,20,1.88,mist
659,Westport,US,41.1415,-73.3579,53.6,71,1,11.45,clear sky
660,Baruun-Urt,MN,46.6806,113.2792,46.09,14,7,33.55,clear sky
661,Ende,ID,-8.8432,121.6623,84.45,60,26,6.76,scattered clouds
662,Barcelona,ES,41.3888,2.159,63.0,59,20,8.05,few clouds
663,Zhigansk,RU,66.7697,123.3711,29.57,98,100,11.3,snow
664,Ngawi,ID,-7.4038,111.4461,81.88,75,0,4.9,clear sky
665,Praia,CV,14.9215,-23.5087,69.8,73,75,11.5,broken clouds
666,Puerto Rondon,CO,6.2805,-71.1,82.8,55,23,1.97,few clouds
