City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
347,Lithakia,GR,37.7167,20.8333,51.8,87,20,2.26,few clouds
348,Ndele,CF,8.4109,20.6473,72.27,82,97,3.06,overcast clouds
349,Topolobampo,MX,25.6,-109.05,64.99,77,84,1.99,broken clouds
350,Imeni Poliny Osipenko,RU,52.4201,136.4853,53.74,28,76,7.56,broken clouds
351,Alaverdi,AM,41.0977,44.6732,62.6,82,75,2.3,broken clouds
352,Tunceli,TR,39.1083,39.5471,71.6,33,40,6.91,scattered clouds
353,Kautokeino,NO,69.0125,23.0412,12.94,91,81,2.73,broken clouds
354,Disna,BY,55.568,28.1971,33.31,90,99,9.06,light snow
355,Lata,PT,40.1629,-8.3327,57.2,88,40,4.61,scattered clouds
356,Ipixuna,BR,-1.7625,-48.8043,77.0,94,75,2.3,broken clouds
357,Mamallapuram,IN,12.6264,80.1722,89.6,55,40,5.75,scattered clouds
358,Waddan,LY,29.1614,16.139,58.17,71,14,7.78,few clouds
359,Dubai,AE,25.2582,55.3047,93.2,21,0,5.75,clear sky
360,Ajaccio,FR,42.0,8.9167,50.0,76,0,6.91,clear sky
361,Skjervoy,NO,70.0311,20.9714,33.8,80,75,4.61,light snow
362,Pangnirtung,CA,66.1451,-65.7125,30.56,79,98,6.53,overcast clouds
363,Falam,MM,22.9167,93.6833,90.68,11,0,1.25,clear sky
364,Paternion,AT,46.7142,13.6361,46.99,98,100,4.34,overcast clouds
365,Sao Felix Do Xingu,BR,-6.6447,-51.995,71.83,98,93,1.41,overcast clouds
366,Peterhead,GB,57.5058,-1.7981,42.01,81,100,2.3,overcast clouds
367,College,US,64.8569,-147.8028,57.2,24,20,3.44,few clouds
368,Naze,JP,28.3667,129.4833,73.4,68,40,16.11,scattered clouds
369,Upernavik,GL,72.7868,-56.1549,27.86,71,49,3.98,scattered clouds
370,Umea,SE,63.8284,20.2597,34.0,55,90,12.66,overcast clouds
371,Cayenne,GF,4.9333,-52.3333,78.01,94,75,4.61,mist
372,Lorengau,PG,-2.0226,147.2712,84.06,71,94,1.45,overcast clouds
373,Boulder,US,40.0833,-105.3505,59.0,20,1,3.44,clear sky
374,Sao Bernardo,BR,-3.3614,-42.4178,73.13,97,100,3.74,overcast clouds
375,Nome,US,64.5011,-165.4064,42.8,61,1,8.05,clear sky
376,Kahului,US,20.8947,-156.47,73.4,73,40,16.11,scattered clouds
377,Buraydah,SA,26.326,43.975,80.6,44,0,5.75,clear sky
378,Olafsvik,IS,64.8945,-23.7142,39.54,87,11,11.79,few clouds
379,Tugulym,RU,57.0591,64.6425,48.2,53,20,11.18,few clouds
380,Ancud,CL,-41.8697,-73.8203,52.0,100,90,5.75,fog
381,Arlit,NE,18.7369,7.3853,86.11,11,11,9.73,few clouds
382,Clyde River,CA,70.4692,-68.5914,23.0,93,90,13.8,overcast clouds
383,Yelan,RU,50.949,43.7378,45.88,51,100,4.61,overcast clouds
384,La Ronge,CA,55.1001,-105.2842,33.8,64,100,8.05,overcast clouds
385,Waipawa,NZ,-41.4122,175.5153,59.0,58,11,14.97,few clouds
386,Yarim,YE,14.298,44.3779,60.19,52,68,1.19,broken clouds
387,Chizhou,CN,30.6578,117.4831,63.19,86,100,3.65,overcast clouds
388,Itanhem,BR,-17.1664,-40.33,69.71,94,14,4.0,few clouds
389,Faanui,PF,-16.4833,-151.75,81.48,63,14,2.64,few clouds
390,Abu Samrah,SY,35.3029,37.1841,74.17,32,38,9.4,scattered clouds
391,Beni Mazar,EG,28.4962,30.8029,64.15,70,0,11.92,clear sky
392,Bowen,AU,-20.0167,148.2333,77.0,61,90,18.41,overcast clouds
393,Batagay-Alyta,RU,67.8006,130.4114,30.54,91,100,4.23,overcast clouds
394,Olinda,BR,-8.0089,-34.8553,77.0,78,40,6.91,scattered clouds
395,Caxito,AO,-8.5785,13.6643,78.8,94,75,4.61,broken clouds
396,Chegdomyn,RU,51.1167,133.0167,54.19,27,99,3.8,overcast clouds
397,Torbay,CA,47.6666,-52.7314,42.8,56,1,13.8,clear sky
398,Bubaque,GW,11.2833,-15.8333,77.11,67,27,10.04,scattered clouds
399,Lumsden,CA,50.6501,-104.8678,37.0,93,90,10.36,overcast clouds
400,Mayumba,GA,-3.432,10.6554,77.31,88,77,3.38,broken clouds
401,Angoche,MZ,-16.2325,39.9086,75.47,90,77,3.87,broken clouds
402,Sirok,HU,47.9333,20.2,38.46,81,1,2.1,clear sky
403,Mount Isa,AU,-20.7333,139.5,89.6,29,40,10.36,scattered clouds
404,Siderno,IT,38.2779,16.302,59.0,62,33,3.44,scattered clouds
405,Aiquile,BO,-18.2041,-65.1807,50.86,86,82,1.79,broken clouds
406,Batagay,RU,67.6333,134.6333,32.59,98,100,6.4,overcast clouds
407,Dillon,US,34.4166,-79.3712,51.01,93,1,6.29,clear sky
408,Faya,SA,18.3851,42.4509,68.0,48,40,4.61,scattered clouds
409,Karaton,ID,-6.3424,106.1045,93.2,52,20,17.27,few clouds
410,San Jeronimo,PE,-11.9472,-75.2829,50.18,85,99,1.72,overcast clouds
411,Kananga,CD,-5.8958,22.4178,69.01,97,100,2.24,light rain
412,Marawi,PH,7.9986,124.2928,84.0,77,92,7.0,overcast clouds
413,Saint Anthony,US,45.0205,-93.218,42.01,65,40,8.05,scattered clouds
414,Hobbs,US,32.7026,-103.136,73.99,31,1,18.41,clear sky
415,Ambanja,MG,-13.6833,48.45,76.78,77,84,2.48,broken clouds
416,Abong Mbang,CM,3.9833,13.1833,66.24,96,65,0.94,light rain
417,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.17,98,99,0.54,overcast clouds
418,Cangzhou,CN,38.3167,116.8667,66.43,23,91,7.72,overcast clouds
419,Goundam,ML,16.4145,-3.6708,84.85,13,77,5.86,broken clouds
420,Tshikapa,CD,-6.4167,20.8,69.69,97,100,3.42,moderate rain
421,Lyaskelya,RU,61.7667,31.0167,39.22,86,71,9.95,broken clouds
422,Isugod,PH,9.3408,118.1196,85.87,65,30,6.98,scattered clouds
423,Ternate,ID,0.8,127.4,85.57,67,40,7.92,scattered clouds
424,Komsomolskiy,UZ,40.4272,71.7189,75.2,27,3,6.91,clear sky
425,Nanortalik,GL,60.1432,-45.2371,35.91,98,100,5.86,moderate rain
426,Yuzhou,CN,34.1628,113.4639,66.2,59,100,4.47,overcast clouds
427,Tyukhtet,RU,56.5389,89.3011,38.86,98,100,3.65,overcast clouds
428,Bridgetown,BB,13.1,-59.6167,78.8,61,20,14.97,few clouds
429,Lakes Entrance,AU,-37.8811,147.981,64.99,63,10,3.0,clear sky
430,Maragogi,BR,-9.0122,-35.2225,77.67,81,48,6.55,scattered clouds
431,Nioro,GM,13.35,-15.75,73.13,41,11,7.0,few clouds
432,Kitimat,CA,54.0524,-128.6534,44.01,64,1,2.51,clear sky
433,Rio Gallegos,AR,-51.6226,-69.2181,53.6,50,75,11.5,broken clouds
434,Ballina,AU,-28.8667,153.5667,73.4,64,40,10.36,scattered clouds
435,Ust-Kuyga,RU,70.0167,135.6,32.59,96,100,5.7,overcast clouds
436,Nizhniy Kuranakh,RU,58.8353,125.4869,39.67,87,100,7.14,light snow
437,Balteni,RO,46.6667,27.6167,39.2,87,75,11.5,broken clouds
438,Buala,SB,-8.145,159.5921,84.88,71,76,3.18,broken clouds
439,Moindou,NC,-21.6924,165.677,77.0,65,40,9.22,scattered clouds
440,Pechenga,RU,69.5259,31.1703,26.6,74,0,8.05,clear sky
441,Shizilu,CN,35.1711,118.8289,53.29,92,100,4.29,light rain
442,Dunedin,NZ,-45.8742,170.5036,45.0,86,89,21.0,overcast clouds
443,Kabalo,CD,-6.05,26.9167,69.91,97,100,1.12,light rain
444,Lagos,NG,6.5833,3.75,78.8,94,20,2.3,few clouds
445,Teavaro,PF,-17.5,-149.7667,80.6,78,20,6.91,few clouds
446,Wejherowo,PL,54.6057,18.2356,33.01,86,0,4.61,clear sky
447,North Myrtle Beach,US,33.816,-78.68,57.99,88,1,3.44,clear sky
448,Egvekinot,RU,66.3167,-179.1667,27.34,90,18,0.78,few clouds
449,Guasdualito,VE,7.2424,-70.7324,77.0,94,49,1.14,scattered clouds
450,Katherine,AU,-14.4667,132.2667,91.4,49,40,14.97,scattered clouds
451,Newport,GB,51.5877,-2.9984,39.0,82,11,1.01,few clouds
452,Grindavik,IS,63.8424,-22.4338,37.4,93,0,11.5,clear sky
453,Kimbe,PG,-5.5502,150.1429,85.44,66,61,4.23,light rain
454,Portland,US,45.5234,-122.6762,52.0,76,90,4.61,overcast clouds
455,Shihezi,CN,44.3,86.0333,55.47,16,100,8.05,overcast clouds
456,Harper,LR,4.375,-7.7169,75.83,86,98,3.02,overcast clouds
457,Mitu,CO,1.1983,-70.1733,73.54,96,100,0.74,overcast clouds
458,Saint-Augustin,CA,51.226,-58.6502,34.07,83,21,3.29,few clouds
459,Vila,PT,42.0304,-8.1588,51.01,95,46,2.44,scattered clouds
460,Mozirje,SI,46.3394,14.9633,45.0,75,100,1.01,overcast clouds
461,Tahlequah,US,35.9154,-94.97,64.99,55,1,5.75,clear sky
462,Padang,ID,-0.9492,100.3543,86.0,70,40,4.61,scattered clouds
463,Bagdarin,RU,54.4333,113.6,36.3,90,100,8.16,snow
464,Myre,NO,69.1036,15.9492,35.6,64,75,16.11,light snow
465,Esmeraldas,BR,-19.7625,-44.3139,62.6,82,0,4.61,clear sky
466,Dembi Dolo,ET,8.5333,34.8,59.02,93,100,0.74,moderate rain
467,Toamasina,MG,-18.1667,49.3833,75.2,94,75,9.22,light rain
468,Doka,SD,13.5167,35.7667,83.25,50,97,16.96,overcast clouds
469,Qeshm,IR,26.9581,56.2719,91.4,27,52,4.61,broken clouds
470,Umm Lajj,SA,25.0213,37.2685,81.97,50,0,4.03,clear sky
471,Beysehir,TR,37.6773,31.7246,51.69,77,23,6.98,few clouds
472,Loukhi,RU,66.0764,33.0381,32.29,82,99,10.67,overcast clouds
473,Dalianwan,CN,39.0286,121.695,62.6,45,0,8.95,clear sky
474,Salta,AR,-24.7859,-65.4117,55.99,94,90,1.01,overcast clouds
475,The Valley,AI,18.217,-63.0578,78.8,73,20,10.36,few clouds
476,Nancha,CN,47.1333,129.2667,63.27,18,99,4.81,overcast clouds
477,Kloulklubed,PW,7.0419,134.2556,86.0,70,75,12.66,broken clouds
478,Asau,RO,46.4333,26.4,37.99,64,71,0.87,broken clouds
479,Pemberton,CA,50.3164,-122.8027,40.66,95,100,1.25,overcast clouds
480,Queenstown,ZA,-31.8976,26.8753,59.49,35,98,3.62,overcast clouds
481,Comodoro Rivadavia,AR,-45.8667,-67.5,57.2,58,0,8.05,clear sky
482,Osmena,PH,10.5208,119.9258,82.9,67,50,10.78,scattered clouds
483,Krasnyy Yar,RU,46.5331,48.3456,50.0,62,75,13.42,broken clouds
484,Anloga,GH,5.7947,0.8973,80.6,94,20,3.44,few clouds
485,Nassjo,SE,57.6531,14.6968,28.4,80,12,5.53,few clouds
486,Mora,CM,11.0461,14.1401,83.39,34,89,2.8,overcast clouds
487,Hirara,JP,24.8,125.2833,78.8,57,40,11.5,scattered clouds
488,Aykhal,RU,66.0,111.5,13.12,90,100,29.82,light snow
489,Fortuna,US,40.5982,-124.1573,48.99,100,90,4.61,overcast clouds
490,Sur,OM,22.5667,59.5289,90.82,36,16,2.8,few clouds
491,Marsta,SE,59.6216,17.8548,34.0,69,0,11.5,clear sky
492,Santo Amaro Da Imperatriz,BR,-27.6881,-48.7786,72.0,83,40,4.61,scattered clouds
493,Flin Flon,CA,54.7682,-101.865,29.16,76,100,2.98,overcast clouds
494,Zavallya,UA,48.2135,30.0156,37.96,92,94,14.85,overcast clouds
495,Pila,PL,53.1515,16.7378,34.0,69,48,3.0,scattered clouds
496,Deputatskiy,RU,69.3,139.9,28.65,80,77,3.15,broken clouds
497,Ulladulla,AU,-35.35,150.4667,71.6,43,0,6.91,clear sky
498,Shigony,RU,53.3875,48.6777,45.57,56,27,14.25,scattered clouds
499,Vaitape,PF,-16.5167,-151.75,81.48,64,12,2.62,few clouds
500,Carballo,ES,43.213,-8.691,55.99,96,45,1.88,scattered clouds
501,Port Dover,CA,42.7834,-80.1997,30.99,80,39,2.3,scattered clouds
502,Khovu-Aksy,RU,51.1333,93.6,37.83,38,70,6.91,broken clouds
503,Chitral,PK,35.8462,71.7858,68.2,26,11,5.35,few clouds
504,Quatre Cocos,MU,-20.2078,57.7625,78.01,88,75,14.97,light rain
505,Saint-Pierre,RE,-21.3393,55.4781,80.6,65,0,16.11,clear sky
506,Bandarbeyla,SO,9.4942,50.8122,83.46,65,78,5.41,broken clouds
507,Douentza,ML,14.9951,-2.9517,86.09,20,78,4.25,broken clouds
508,Balykshi,KZ,47.0667,51.8667,53.6,76,75,20.13,broken clouds
509,Gambela,ET,8.25,34.5833,72.68,89,100,1.41,light rain
510,Salmo,CA,49.1999,-117.2689,44.6,93,96,2.3,overcast clouds
511,Shymkent,KZ,42.3,69.6,75.2,25,0,6.71,clear sky
512,Tigzirt,DZ,36.8886,4.1198,65.23,57,67,6.08,broken clouds
513,Vila Do Maio,CV,15.1333,-23.2167,68.0,73,40,11.5,scattered clouds
514,Say,NE,13.1007,2.3689,87.8,37,0,5.75,clear sky
515,Cam Ranh,VN,11.9214,109.1591,89.6,62,20,9.22,few clouds
516,Korla,CN,41.7597,86.1469,58.12,15,62,5.95,broken clouds
517,Shelburne,CA,44.0787,-80.2041,34.0,74,31,10.56,scattered clouds
518,Kaeo,NZ,-35.1,173.7833,63.0,74,13,5.01,few clouds
519,Clifton,US,40.8584,-74.1638,55.4,54,1,14.97,clear sky
520,Thinadhoo,MV,0.5333,72.9333,82.65,63,59,2.95,broken clouds
521,San Pedro De Macoris,DO,18.4616,-69.2972,73.4,83,40,4.61,scattered clouds
522,Elizabeth City,US,36.2946,-76.2511,51.8,76,1,5.75,clear sky
523,Laguna,US,38.421,-121.4238,52.0,62,1,4.61,clear sky
524,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,30.99,85,97,13.69,overcast clouds
525,Sorong,ID,-0.8833,131.25,84.92,67,29,6.22,scattered clouds
526,Yakeshi,CN,49.2833,120.7333,60.55,46,100,15.84,overcast clouds
527,Ankang,CN,32.68,109.0172,68.97,61,100,0.4,overcast clouds
528,Qaqortoq,GL,60.7167,-46.0333,50.0,32,75,32.21,light rain
529,Tres Arroyos,AR,-38.3739,-60.2798,52.2,81,74,6.02,broken clouds
530,Mitsamiouli,KM,-11.3847,43.2844,78.8,83,20,3.44,few clouds
531,Lamlash,GB,55.5336,-5.1296,39.2,87,97,6.91,overcast clouds
532,Middle Island,US,40.8843,-72.9373,52.0,58,1,9.22,clear sky
533,Surt,LY,31.2089,16.5887,59.05,86,0,8.55,clear sky
534,Minna,NG,9.6139,6.5569,76.19,79,100,2.35,overcast clouds
535,Marystown,CA,47.1666,-55.1483,37.49,88,95,7.76,overcast clouds
536,San Cristobal,VE,7.7669,-72.225,68.49,76,55,1.9,broken clouds
537,Gazanjyk,TM,39.2446,55.5154,80.51,30,2,2.89,clear sky
538,Coihaique,CL,-45.5752,-72.0662,45.21,96,78,5.5,broken clouds
539,Dong Hoi,VN,17.4833,106.6,85.96,75,81,11.16,broken clouds
540,Saint-Joseph,RE,-21.3667,55.6167,80.6,65,0,16.11,light rain
541,Suntar,RU,62.1444,117.6319,30.96,90,100,10.54,light snow
542,Goderich,CA,43.7501,-81.7165,30.2,69,45,4.61,scattered clouds
543,Acapulco,MX,16.8634,-99.8901,79.47,73,86,2.66,overcast clouds
544,Bilma,NE,18.6853,12.9164,83.28,13,4,8.86,clear sky
545,Balgazyn,RU,51.0,95.2,42.6,36,97,8.57,overcast clouds
546,Esso,RU,55.9333,158.7,33.73,97,100,2.64,light snow
547,Oktyabrskoye,RU,43.0645,44.7417,51.8,82,75,2.24,broken clouds
548,Iquitos,PE,-3.7481,-73.2472,77.0,94,0,1.14,clear sky
549,Esna,EG,25.2934,32.554,78.8,34,0,5.75,haze
550,Emerald,AU,-23.5333,148.1667,82.99,21,0,8.05,clear sky
551,Senanga,ZM,-16.1167,23.2667,59.36,83,6,4.61,clear sky
552,Maripi,CO,5.5519,-74.0086,63.01,95,79,5.41,broken clouds
553,Krasnoselkup,RU,65.7,82.4667,29.89,77,51,10.25,broken clouds
554,North Bend,US,43.4065,-124.2243,46.4,93,90,4.61,overcast clouds
555,La Llanada,CO,1.49,-77.5835,49.5,96,95,2.01,overcast clouds
556,Morondava,MG,-20.2833,44.2833,77.16,70,100,5.14,overcast clouds
557,Shebunino,RU,46.4339,141.8603,39.45,57,6,10.69,clear sky
558,Koshurnikovo,RU,54.1667,93.3,35.26,94,100,2.84,overcast clouds
559,Daru,PG,-9.0763,143.2092,80.29,78,99,4.27,overcast clouds
560,Wajir,KE,1.7471,40.0573,78.8,83,75,4.61,broken clouds
561,Santiago,CL,-33.4569,-70.6483,57.0,76,0,1.05,clear sky
562,Okha,RU,53.5739,142.9478,33.89,46,0,1.9,clear sky
563,Seddon,AU,-37.8068,144.8916,63.0,67,90,10.36,overcast clouds
564,Mareeba,AU,-17.0,145.4333,75.2,94,75,11.5,light intensity drizzle
565,Camalu,MX,30.85,-116.0667,48.99,61,6,1.99,clear sky
566,Nyrob,RU,60.733,56.7202,39.58,75,100,10.36,overcast clouds
567,Roebourne,AU,-20.7833,117.1333,87.84,18,0,12.17,clear sky
568,Adrar,MR,20.5022,-10.0711,75.69,22,43,10.2,scattered clouds
569,Port Augusta,AU,-32.5,137.7667,69.8,52,2,10.36,clear sky
570,Sabha,LY,27.0377,14.4283,66.15,36,0,10.47,clear sky
571,Whitehorse,CA,60.7161,-135.0538,48.2,29,1,6.91,clear sky
572,Vetluga,RU,57.8557,45.781,33.3,96,100,14.74,snow
573,Marzuq,YE,14.4,46.4667,75.74,49,54,1.95,broken clouds
574,San Quintin,MX,30.4833,-115.95,57.02,85,25,12.71,scattered clouds
575,San Vicente,AR,-26.6167,-54.1333,51.8,98,5,2.08,light rain
576,Kholtoson,RU,50.2981,103.3097,36.63,54,98,8.59,overcast clouds
577,Tilichiki,RU,60.4667,166.1,31.69,97,100,5.57,overcast clouds
578,Kinkala,CG,-4.3614,14.7644,75.2,94,75,3.44,light rain
579,Iroquois Falls,CA,48.7669,-80.6831,12.2,85,1,3.44,clear sky
580,Siuna,NI,13.7332,-84.7773,69.24,95,23,1.45,few clouds
581,Thung Song,TH,8.1645,99.6804,95.0,53,71,6.38,broken clouds
582,Chapais,CA,49.7834,-74.8492,23.0,86,90,12.66,light snow
583,Linxia,CN,35.6003,103.2064,47.41,43,100,2.04,overcast clouds
584,Hambantota,LK,6.1241,81.1185,89.6,74,40,4.61,scattered clouds
585,Meulaboh,ID,4.1363,96.1285,86.04,62,89,5.08,overcast clouds
586,Andover,GB,51.2083,-1.4825,37.4,75,9,9.22,clear sky
587,Tahta,EG,26.7693,31.5021,77.0,18,0,13.8,clear sky
588,Noyon,FR,49.5833,3.0,39.99,93,0,13.8,clear sky
589,Manado,ID,1.487,124.8455,77.0,88,40,10.36,scattered clouds
590,Anchorage,US,61.2181,-149.9003,50.0,40,1,3.69,clear sky
591,Peniche,PT,39.3558,-9.3811,55.99,92,95,10.0,overcast clouds
592,Sechura,PE,-5.5569,-80.8222,69.93,76,54,13.53,broken clouds
593,Paita,PE,-5.0892,-81.1144,69.85,77,59,11.72,broken clouds
594,Okhotsk,RU,59.3833,143.3,28.13,53,1,2.21,clear sky
595,Dudinka,RU,69.4058,86.1778,16.47,86,100,11.79,overcast clouds
596,Zyryanka,RU,65.75,150.85,27.39,70,21,14.85,few clouds
597,Regina,CA,50.4501,-104.6178,37.0,93,90,10.36,overcast clouds
598,Ondangwa,NA,-17.9167,15.95,57.2,62,0,3.44,clear sky
599,Conde,BR,-7.2597,-34.9075,75.2,94,0,3.44,clear sky
600,Providencia,MX,28.7167,-111.5833,72.0,71,100,8.01,overcast clouds
601,Puerto Carreno,CO,6.189,-67.4859,77.77,78,100,3.36,overcast clouds
602,Trairi,BR,-3.2778,-39.2689,75.4,86,15,5.79,few clouds
603,Rosetta,EG,31.4044,30.4164,64.4,68,40,13.8,scattered clouds
604,Motygino,RU,58.1831,94.7592,39.96,81,98,6.89,overcast clouds
605,Luau,AO,-10.7073,22.2247,62.8,90,33,2.59,scattered clouds
606,Vermillion,US,42.7794,-96.9292,62.6,59,1,10.36,clear sky
607,Ormond Beach,US,29.2858,-81.0559,70.0,77,1,5.75,clear sky
608,Oranjemund,NA,-28.55,16.4333,62.74,84,100,6.13,overcast clouds
609,Banyo,CM,6.75,11.8167,66.38,80,66,2.08,broken clouds
610,Marau,BR,-28.4492,-52.2,51.75,94,67,2.71,broken clouds
611,Diu,IN,20.7141,70.9822,94.89,35,5,1.95,clear sky
612,Kalat,PK,29.0225,66.5916,71.33,13,1,4.94,clear sky
613,Salalah,OM,17.0151,54.0924,86.0,62,75,6.91,broken clouds
614,Lalibela,ET,12.0333,39.0333,57.4,82,100,2.01,light rain
615,Carauari,BR,-4.8828,-66.8958,73.94,98,100,0.81,moderate rain
616,Maryville,US,35.7565,-83.9705,51.01,87,1,3.44,clear sky
617,Dwarka,IN,22.2394,68.9678,86.56,55,0,10.13,clear sky
618,Lasa,IT,46.6166,10.7002,53.01,87,40,2.3,scattered clouds
619,Severo-Yeniseyskiy,RU,60.3725,93.0408,36.57,56,30,5.37,scattered clouds
620,Sao Filipe,CV,14.8961,-24.4956,71.74,71,83,9.4,broken clouds
621,Corning,US,42.1428,-77.0547,37.4,65,90,3.44,overcast clouds
622,Sobradinho,BR,-12.8333,-39.1,69.42,98,100,0.16,overcast clouds
623,Denpasar,ID,-8.65,115.2167,87.8,74,20,18.41,few clouds
624,Juneau,US,58.3019,-134.4197,46.4,53,20,4.61,few clouds
625,Copiapo,CL,-27.3667,-70.3333,60.8,77,90,3.44,overcast clouds
626,Xichang,CN,27.8964,102.2634,77.59,30,52,5.28,broken clouds
627,Boguchany,RU,58.3814,97.4531,40.66,73,98,9.35,overcast clouds
628,Poronaysk,RU,49.2167,143.1167,36.77,55,94,10.16,overcast clouds
629,Sorokino,RU,53.75,84.9167,49.01,53,100,7.54,overcast clouds
630,Aquiraz,BR,-3.9014,-38.3911,77.0,88,0,3.44,clear sky
631,Lavrentiya,RU,65.5833,-171.0,31.8,92,98,1.21,overcast clouds
632,Garissa,KE,-0.4536,39.6401,81.05,72,63,14.85,broken clouds
633,Koslan,RU,63.4564,48.8989,40.44,83,100,3.22,overcast clouds
634,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,73.85,98,93,2.57,overcast clouds
635,Grand Gaube,MU,-20.0064,57.6608,78.01,82,100,8.99,light rain
636,Cotonou,BJ,6.3654,2.4183,82.4,83,40,8.05,light rain
637,Gat,IL,31.61,34.7642,66.99,100,30,3.0,scattered clouds
638,Yuzawa,JP,39.1667,140.5,51.8,37,20,18.41,few clouds
639,Pedernales,DO,18.0384,-71.744,77.14,72,65,3.85,broken clouds
640,Uetze,DE,52.4651,10.2047,37.0,74,40,2.3,scattered clouds
641,Todos Santos,MX,23.45,-110.2167,72.0,20,84,2.64,broken clouds
642,Lodwar,KE,3.1191,35.5973,81.41,57,100,3.27,light rain
643,Gawler,AU,-34.6,138.7333,70.0,47,0,5.99,clear sky
644,Huarmey,PE,-10.0681,-78.1522,66.94,86,12,8.43,few clouds
645,Sivaki,RU,52.6333,126.75,64.09,19,100,10.94,overcast clouds
646,Rurrenabaque,BO,-14.4413,-67.5278,66.27,98,100,2.13,overcast clouds
647,Rosa Zarate,EC,0.3333,-79.4667,73.72,96,100,1.07,light rain
648,Tangzhai,CN,34.4328,116.5911,63.19,71,100,4.9,overcast clouds
649,Ayan,RU,56.45,138.1667,31.87,83,93,5.44,overcast clouds
650,Fethiye,TR,36.6217,29.1164,64.4,72,0,9.22,clear sky
651,Kasongo,CD,-4.45,26.6667,67.64,93,79,1.77,broken clouds
652,Mehamn,NO,71.0357,27.8492,33.8,86,75,8.05,light snow
653,Chifeng,CN,42.2683,118.9636,65.62,38,100,15.79,overcast clouds
654,Camopi,GF,3.1655,-52.3158,72.07,99,100,0.83,light rain
655,Awjilah,LY,29.1081,21.2869,60.1,62,0,6.08,clear sky
656,Trincomalee,LK,8.5711,81.2335,84.25,66,56,6.38,broken clouds
657,Manaure,CO,11.7751,-72.4445,79.34,71,48,10.67,scattered clouds
658,Bama,NG,11.5221,13.6856,81.55,44,88,6.64,overcast clouds
659,Khani,GE,41.9563,42.9566,53.6,94,0,6.91,light rain
660,Miramar,US,25.9873,-80.2323,79.0,83,1,8.05,clear sky
661,Fort Nelson,CA,58.8053,-122.7002,41.0,42,75,16.11,broken clouds
662,Ibotirama,BR,-12.1853,-43.2206,74.16,81,100,1.7,overcast clouds
663,Itaituba,BR,-4.2761,-55.9836,73.06,98,82,1.39,heavy intensity rain
664,Caravelas,BR,-17.7125,-39.2481,74.12,87,3,6.29,clear sky
665,Charters Towers,AU,-20.1,146.2667,74.82,64,98,10.47,overcast clouds
666,Jurado,CO,7.1053,-77.7641,77.52,90,100,3.38,light rain
667,Crowley,US,30.2141,-92.3746,61.0,90,1,5.77,clear sky
668,Twentynine Palms,US,34.1356,-116.0542,64.0,29,1,16.11,clear sky
669,Amapa,BR,1.0,-52.0,70.14,99,100,1.61,overcast clouds
670,Alice,US,27.7523,-98.0697,75.2,94,90,6.91,overcast clouds
671,Oistins,BB,13.0667,-59.5333,78.8,61,20,14.97,few clouds
672,Riyadh,SA,24.6877,46.7219,86.0,10,20,8.05,few clouds
673,Cap Malheureux,MU,-19.9842,57.6142,78.01,82,100,8.99,light rain
674,Andros Town,BS,24.7,-77.7667,75.2,94,0,4.61,clear sky
675,Puri,IN,19.8,85.85,96.8,38,42,9.22,scattered clouds
676,Maumere,ID,-8.6199,122.2111,84.7,61,30,7.36,scattered clouds
677,Andenes,NO,69.3143,16.1194,35.6,64,75,16.11,broken clouds
678,Gurnee,US,42.3703,-87.902,39.99,65,20,3.44,few clouds
679,La Seyne-Sur-Mer,FR,43.0982,5.8847,59.0,57,98,10.0,overcast clouds
680,Guatire,VE,10.4762,-66.5427,77.0,88,40,1.14,scattered clouds
681,Watsa,CD,3.0372,29.5355,63.95,99,100,2.48,light rain
682,Bani Walid,LY,31.7566,13.9942,57.52,80,57,7.58,broken clouds
683,Tiznit,MA,29.5833,-9.5,55.2,81,87,1.01,overcast clouds
684,Princeville,CA,45.7668,-61.2985,46.0,100,90,14.97,heavy intensity rain
685,Zhuanghe,CN,39.7008,122.9911,61.16,40,81,11.27,broken clouds
686,Fairview,US,40.8126,-73.999,55.4,54,1,6.91,clear sky
687,Riverton,US,40.5219,-111.9391,50.0,81,40,8.05,scattered clouds
688,Cabra,ES,37.4725,-4.4421,54.0,94,90,2.44,fog
689,Jacareacanga,BR,-6.2222,-57.7528,73.47,98,52,0.87,light rain
690,Komsomolskoye,RU,55.2567,47.5461,41.32,54,3,20.42,clear sky
691,Hohhot,CN,40.8106,111.6522,57.2,33,20,22.37,sand
692,Roald,NO,62.5833,6.1333,37.4,75,20,16.11,few clouds
693,Bouna,CI,9.2667,-3.0,74.03,85,82,4.63,broken clouds
694,San Felipe,VE,10.3399,-68.7425,72.66,94,89,4.43,overcast clouds
695,Te Anau,NZ,-45.4167,167.7167,44.44,79,85,5.79,overcast clouds
696,Eyl,SO,7.9803,49.8164,84.7,66,82,7.92,broken clouds
697,Manggar,ID,-2.8833,108.2667,86.76,61,22,8.88,few clouds
698,Nueva Helvecia,UY,-34.3,-57.2333,54.0,94,20,6.46,few clouds
699,Abha,SA,18.2164,42.5053,68.0,48,40,4.61,scattered clouds
700,Mecca,SA,21.4267,39.8261,87.57,30,5,8.63,clear sky
